,number,xmin_scaled,xmax_scaled,ymin_scaled,ymax_scaled
1288,188954,333.9602686010197,356.9090927232273,25.09501997855959,36.54614559984407
1289,188954,348.42800554762874,478.1387505861927,256.5539421109054,299.6783939187214
40,188956,388.7945280940139,478.7688211531399,207.20915173753508,248.65098208504207
351,188957,89.59304790165321,136.22297583721908,58.02139037433154,71.65775401069517
352,188957,78.46545146248407,148.9402289105553,188.5026737967914,212.56684491978606
353,188957,86.41373463331918,154.2390843577787,244.11764705882348,283.68983957219245
944,188987,101.21983229032838,231.07740340116322,26.51972157772622,59.00232018561485
980,188990,172.70242569183463,252.13529210796037,14.83695652173913,31.195652173913047
981,188990,275.104465060051,452.0599546223051,118.42251950947603,146.51616499442588
376,188994,300.9687362395421,397.2919418758256,124.87708947885939,200.58997050147494
22,188995,300.5885150398288,458.120318630365,171.95219563357344,204.55549115398418
23,188995,283.7454920144255,479.42178892719846,222.1854213242803,296.3277303966217
24,188995,275.3239805017239,404.1235683430429,302.8483895007038,328.6895200242886
25,188995,185.65965204295958,237.67487020964612,304.53893074991026,324.3424139549005
1636,188996,298.2166446499339,401.87876119183915,126.59783677482793,200.34414945919372
279,188998,299.0726429675425,461.3601236476044,168.97201291711517,213.05166846071043
280,188998,278.20710973724886,479.13446676970636,222.84714747039826,295.93649085037674
281,188998,274.34312210200926,411.12828438949,302.71797631862216,327.96017222820234
282,188998,192.42658423493046,238.79443585780527,302.71797631862216,327.96017222820234
117,188999,289.02627511591965,346.21329211746524,144.48331539289558,164.45102260495156
118,188999,299.0726429675425,456.72333848531684,164.07427341227125,213.05166846071043
119,188999,284.38948995363216,476.0432766615147,225.8611410118407,297.4434876210979
120,188999,270.4791344667697,405.7187017001546,301.58772874058127,328.71367061356295
121,188999,186.24420401854715,238.02163833075736,304.6017222820237,325.3229278794402
466,189009,105.45353366722314,128.90531838778915,94.05940594059406,102.78170674210277
467,189009,290.6828841720327,406.35185626838376,75.20037718057519,102.78170674210277
468,189009,120.95556085539388,165.07671516018758,140.97123998114097,149.9292786421499
1328,189056,322.44510707508806,413.25562483057735,232.54189944134077,251.8621973929236
1329,189056,324.24098671726756,419.11764705882354,283.45166045934207,308.0627327746741
1330,189056,280.7558507273878,324.24098671726756,298.38803538175046,309.76004810676596
696,189065,212.3863748641439,277.2268056516155,138.34112801898647,153.9159570012565
1361,189152,60.17402945113795,168.10575635876847,63.43980021030494,81.84148264984226
1362,189152,231.69344042838026,322.0548862115128,65.7400105152471,83.3749561864704
958,189155,200.93293123820607,269.71236089801243,105.91890632282117,113.96613329190616
959,189155,419.6162460540006,441.22004126765773,106.13639894360726,114.40111853347828
960,189155,191.67416186092444,232.6772833888859,98.08917197452229,103.96147273574645
909,189158,115.28804767685686,244.50483758231246,199.96777711679556,212.9808645647432
382,189239,337.4734928809452,366.2526507119055,201.57565878837272,215.60038033143164
1137,189246,107.29122807017545,195.01052631578943,14.498050682261205,123.8823205356386
165,189263,337.91293609138614,351.14453314515055,135.57330827067668,140.97744360902257
166,189263,358.20138490715823,451.7046707537599,137.21804511278197,162.12406015037595
167,189263,51.66938649494993,90.48207118599214,288.06390977443607,295.5827067669173
469,189265,78.00121876904326,234.50224364301152,15.879130285909946,36.102550933059405
470,189265,34.41850653916467,376.2207221987843,302.10295040803516,329.778115795065
542,189269,363.85242802355094,455.00459136822775,80.51688799692556,102.93458303087236
0,189279,94.77193558036535,386.6673742919727,274.3138274344867,315.32510262518724
660,189287,106.31782219596198,166.84440345289732,137.03260869565216,162.90217391304347
517,189290,212.06641459806022,476.464463806236,198.1337248893429,294.5863125638407
518,189290,0.41098142363965456,25.069866842018758,48.05498808307797,123.28055839291795
1366,189294,185.50101339660884,205.2746057640022,20.79002762794369,34.987720913914835
1449,189830,271.96382428940575,450.90439276485796,134.57462912503786,164.24462609748716
1450,189830,178.94056847545227,421.8346253229975,236.5652437178323,253.254617014835
1451,189830,340.4392764857882,467.70025839793277,245.30729639721466,275.77202543142596
471,189834,170.46884833228444,313.1162156492553,141.5492957746479,155.6338028169014
408,189852,166.7354448227243,312.88902644520095,304.61521566043433,330.32012739203253
164,190042,211.2678855325914,460.17488076311605,278.82039621231,297.62646399202595
570,190064,278.3767158767159,308.3236208236208,120.07430911507066,129.09174734900876
1299,190109,56.18621717692925,66.12391545312082,22.043078473359365,30.566402149724983
1300,190109,39.94190268700073,53.128463861178,83.17588277280933,92.2870218751312
1301,190109,46.43962848297213,50.45292970989565,97.57736070873746,103.45551496829994
1302,190109,51.21736803883346,64.59503879524519,107.86413066297183,118.4448083301843
1303,190109,66.88835378205863,76.44383289378129,139.01834823865303,148.71730276693117
1304,190109,65.93280587088637,76.25272331154684,163.1187807028593,171.05428895326867
1305,190109,69.18166876887206,76.8260520582502,177.81416635176552,197.79989083427802
1306,190109,78.54603829836027,88.48373657455184,180.16542805559055,188.1009363059999
1307,190109,85.04376409433168,93.26147613041317,98.75299156064995,105.51286895914681
1308,190109,101.09696900202576,112.56354393609296,104.92505353319058,111.68493093168745
1309,190109,223.21599204984136,267.744524710469,16.45883192677499,49.6704034933031
1310,190109,199.13618468830026,213.46940335588422,42.616618381828104,57.60591174371247
1311,190109,216.9093758361044,227.80262202346822,135.19754796993746,145.19041021119367
1312,190109,214.61606084929093,227.2292932767649,155.47718016542805,166.6456732585968
1313,190109,227.80262202346822,236.78477238848754,146.36604106310617,156.35890330436243
1314,190109,240.2247448687077,254.74907311852613,150.77465675777805,157.2406264432968
1315,190109,207.54500630661622,226.65596453006154,205.7353990846874,212.78918419616238
1316,190109,321.44631731835034,348.39276841340825,47.61304950245622,66.42314313305621
1317,190109,352.4060696403318,374.0014524328249,293.3198975521686,305.95792921022803
1318,190109,375.9125482551695,389.09910942934675,280.68186589410925,287.147835579628
1319,190109,358.5215762718343,388.3346711004089,255.4058025779905,264.51694168031236
1320,190109,386.9969040247678,393.1124106562703,111.68493093168745,135.78536339589365
1321,190109,403.05010893246185,413.75224553759125,134.9036402569593,143.1330562203468
1322,190109,418.14776592898363,423.49883423154836,142.54524079439057,150.77465675777805
1323,190109,349.7305354890494,356.6104804494897,111.97883864466556,129.90720913633118
1324,190109,297.5576195390437,308.45086572640747,151.6563798967124,158.12234958223118
1325,190109,249.9713335626648,257.42460726980846,199.8572448251249,207.49884536255615
1326,190109,437.64094331689785,446.4319840996827,160.76751899903428,169.87865810135617
1327,190109,277.49111340442613,285.1354966938042,81.41243649494058,86.40886761556871
899,190115,293.97573752412455,461.90816352106674,246.37851382037428,304.4788975021533
900,190115,33.93112264080005,289.5894428152493,261.17766815441234,288.03539268655544
901,190115,67.14163972228485,196.8506403990275,307.7675984652729,336.2696734789758
902,190115,208.1296839361356,451.8823470436373,315.1671756322919,338.46214078772215
740,190116,473.3492442322991,499.80111376292757,99.3614061709661,128.88214466363175
741,190116,83.53221957040573,158.11455847255368,113.96686899342437,128.57233181588265
742,190116,82.53778838504375,159.10898965791566,215.76251896813352,252.71876580677792
952,190119,25.237667863316037,68.03450339050657,249.4880277252678,254.8046628859483
953,190119,26.21231979030144,392.6387068588903,254.91718426501035,282.7380952380952
625,190120,58.239209358612364,455.4647931513603,148.25264825264824,338.82783882783883
195,190828,317.88444152215,442.8125256842278,89.8111389885773,118.34143191369984
73,190832,25.152301647381137,467.6381529144588,12.003809523809528,88.57523809523808
1272,190867,41.369606003752324,122.6704190118824,304.4871794871795,337.87393162393164
1273,190867,57.004377736085026,133.6147592245153,80.79594017094017,212.00587606837607
510,190880,312.9792362587306,448.2092696629214,20.04569816303031,52.96284462021693
1369,190884,342.48610312440104,423.95054629097183,39.662303813247206,50.17281432375772
707,191013,370.42042042042044,416.06606606606607,21.816479400749067,39.419475655430716
708,191013,166.21621621621622,246.0960960960961,237.17228464419478,254.77528089887642
1539,191017,358.1537402675614,407.9809581164594,20.77191101581345,33.949790047351016
1331,191036,275.5224486781864,311.0600354452813,81.68995027568245,89.97733653553429
1332,191036,114.91101757495201,149.9870772411756,95.89689814971418,104.18428440956602
1333,191036,364.1356520454881,407.51919952739627,108.72261498043727,117.20731996076178
1334,191036,191.0629892187269,230.75431989366416,108.5252962599646,116.81268251981645
1335,191036,263.06121695465964,303.21407473046816,131.61158655526617,140.09629153559067
1336,191036,102.4497858514252,137.06431841677744,132.00622399621147,140.490928976536
1337,191036,94.14229803574065,107.06505686013881,39.46374409453258,44.79134954729449
1338,191036,313.82919805050955,330.4441736818786,179.16539818917795,185.67691596477584
1339,191036,379.8275734751145,395.5194949047408,180.34931051201391,185.67691596477584
1340,191036,291.6758972086841,323.0597400679368,208.17125009865936,212.9068993900033
1341,191036,153.67929404814652,168.9096883769015,226.1272536616717,231.45485911443362
1342,191036,224.29294048146508,235.83111800324914,234.80927736246886,241.7154325790121
1343,191036,254.75372913897505,269.52259636685864,245.06985082704733,250.0028188388639
1344,191036,326.29042977403634,340.59776990104854,253.75187452784454,259.07947998060644
318,191214,46.44464446444645,125.95259525952599,39.42223963775688,90.85249042145594
319,191214,50.19501950195017,132.70327032703267,101.90047021943573,139.61598746081503
320,191214,43.53774087086126,132.4337272436921,158.70257075763192,228.45600049437647
321,191214,52.054721601192384,145.74150963483447,243.05555555555554,296.8576195773081
322,191214,206.9573086340892,373.0384328755456,275.49901124706463,325.2456433073785
608,191232,353.2961299396579,398.09899732317047,170.0734589587991,183.11508570211862
609,191232,334.01388321763994,428.7237421169638,266.42180347066966,279.19727456616636
610,191232,70.86792795245223,117.93929495031985,140.5301820504631,149.0471627807942
611,191232,151.96678916564585,235.3341499931945,140.79633769828598,152.24103055466838
612,191232,238.16977451113829,291.4795154484824,137.6024699244118,148.78100713297135
613,191232,336.8495077355837,424.7538677918425,132.81166826360055,144.25636111998298
614,191232,66.8980536273309,118.50641985390861,157.83029915894818,167.1457468327478
615,191232,123.04341908261878,185.42715847738302,158.3626104545938,168.2103694240392
616,191232,193.3669071276258,293.74801506283745,270.4141381880124,281.59267539657196
617,191232,64.62955401297582,426.45524250260877,291.44043436601726,308.47439582667937
52,191235,180.5557857060003,200.85505493230815,121.66125069350876,134.34255369739242
53,191235,207.06911694036157,240.62505178385007,121.2649599746374,132.16295474359993
54,191235,151.97110046895452,170.19901569257792,129.9833557898074,138.70175160497743
55,191235,70.77402356372315,99.3587088007689,152.57192676547518,161.88475865895222
56,191235,152.3853712694914,191.74109732049646,140.08876912102718,149.59974637393995
57,191235,212.04036654680436,250.15328019619864,138.30546088610606,147.22200206071173
58,191235,314.7795250799543,324.3077534923029,123.04826820955853,129.58706507093603
59,191235,317.26514988317564,397.63368518733324,141.67393199651266,149.9960370928113
60,191235,329.2790030987456,356.2066051336438,158.31814218910998,167.63097408258702
61,191235,263.8242166139162,289.09473544666685,158.71443290798132,166.4421019259729
62,191235,224.0542197623743,307.32265067029016,191.60656257430455,207.85448204803043
63,191235,306.0798382686795,324.3077534923029,185.2659110723627,191.60656257430455
64,191235,303.5942134654581,333.0074403035776,203.89157485931682,210.8266624395657
65,191235,255.9530714037152,275.42379902894925,212.01553459617978,219.94134897360706
66,191235,277.90942383217066,346.67837672129514,209.63779028295164,218.55433145755728
67,191235,365.32056274545545,399.70503919001777,212.01553459617978,220.5357850519141
68,191235,152.3853712694914,185.11276451190614,210.23222636125863,220.73393041134977
69,191235,75.33100236962898,98.944438000232,196.36205120076087,205.87302845367364
70,191235,77.40235637231346,163.9849536845245,218.55433145755728,230.83934374256958
71,191235,171.8560988947255,202.09786733391883,217.76175001981457,227.07458191329158
72,191235,255.1245298026414,265.0670290155269,255.60751367202982,263.33518269002144
1466,192138,21.856922231238375,66.35604533675364,202.34808821196253,247.4377280660003
1467,192138,360.8355364761929,438.05460304164586,210.3442805013485,226.33666508012053
1468,192138,361.27180238899206,376.9773752497622,226.5587815326035,238.10883706171663
1469,192138,362.58060012738963,376.9773752497622,241.21846739647782,251.65794066317622
1470,192138,363.0168660401888,379.15870481375805,261.6531810249087,271.64842138664125
1471,192138,364.76192969138543,380.9037684649547,276.757099793749,286.97445660796444
184,192141,480.7724268924855,499.8535871156662,86.01293841069634,114.36578783475191
185,192141,86.24906018756677,123.44584701832142,229.17145919014303,243.8997020686869
186,192141,207.73218313481857,452.2812710221203,220.72726660644452,229.9569654769987
187,192141,183.1981322464485,299.9327292153061,230.54609519214043,237.81202834555543
188,192141,322.0925171144791,477.60674290688934,228.77870604671517,262.7518529532231
189,192141,188.34236872304223,216.43781409520795,250.57650550696016,257.6460620886612
190,192141,279.7759246291935,320.19861226048766,248.9371880387396,256.0451661236021
1540,192142,285.2673492605233,312.99772468714445,67.22245673279865,79.78049810046433
1541,192142,268.9135381114903,300.91012514220705,144.78682988602787,156.97551709582103
1403,192143,198.6180616496296,397.84487188609285,14.894921958118985,26.50419936665289
1404,192143,152.76427199203093,181.22524488295426,37.675390835242126,47.313281514025
1405,192143,182.01582746325766,196.24631390871934,31.542187676016667,43.80859399446759
1406,192143,179.24878843219568,197.03689648902278,46.43710963413565,53.44648467325047
1407,192143,202.57097455114672,326.2971483686328,26.723242336625233,62.64628941208866
1408,192143,356.339286420163,394.68254156487916,28.037500156459263,63.303418322005676
1409,192143,210.0815090640293,264.23641581481394,78.85546919004166,93.75039114816066
1410,192143,357.9204515807698,394.68254156487916,80.60781294982037,94.40752005807767
1411,192143,355.9439951300113,398.24016317624455,111.71191468589237,155.30146571038765
1412,192143,200.19922681023647,211.26738293448443,92.8742192682713,129.45439525365174
1413,192143,210.0815090640293,263.4458332345105,107.76914122639027,152.45390710074724
1414,192143,178.06291456174054,196.24631390871934,94.18847708810533,130.54961010351343
1415,192143,62.6378578374404,113.63043426701135,93.53134817818831,134.27334059304317
1416,192143,61.056692676833556,96.237617500336,172.38681736822997,182.68183695692986
1417,192143,172.92412778976828,193.87456616780906,175.67246191781504,185.52939556657026
1418,192143,198.6180616496296,208.89563519357412,175.8915048877874,182.02470804701287
1419,192143,62.242566547288696,97.42349137079113,206.55752068391467,217.94775512247628
1420,192143,62.6378578374404,125.09388168141103,225.83330204148044,237.66162241998668
1421,192143,62.6378578374404,88.33179169730172,271.39423979572683,288.2605484835968
1422,192143,167.78534101779601,189.9216532662919,271.1751968257545,289.1367203634861
1423,192143,194.66514874811253,205.73330487236043,278.84170077478626,290.45097818332016
1424,192143,206.12859616251214,268.1893287163311,262.4134780268609,274.8989273152842
1425,192143,171.34296262916143,194.66514874811253,209.18603632358278,219.2620129423103
1426,192143,169.76179746855456,191.10752713674708,229.99511847095482,240.72822399959944
1427,192143,197.8274790693262,206.52388745266384,207.21464959383172,216.63349730264227
1428,192143,206.9191787428156,243.68126872692488,204.148048014219,214.88115354286356
1429,192143,206.9191787428156,253.16825969056592,185.0913096266256,198.01484485499356
1430,192143,206.12859616251214,287.55860193376503,219.2620129423103,248.17568497865892
1431,192143,354.7581212595561,389.1484635027552,182.68183695692986,199.76718861477224
1432,192143,354.36282996940446,390.729628663362,205.02421989410834,213.56689572302955
1433,192143,355.15341254970787,391.5202112436654,224.08095828170175,245.10908339904617
1434,192143,356.73457771031474,386.3814244716932,264.82295069655663,276.43222810509053
819,192145,61.06988249845393,122.52628324056896,226.61250615460364,247.938207779419
820,192145,423.6239950525665,477.7365491651206,166.29739044805513,198.82447070408665
821,192145,260.899814471243,281.3852813852814,188.05391432791728,199.03988183161002
983,192148,95.28023598820056,169.02654867256638,90.5797101449275,138.28502415458937
984,192148,91.59292035398227,166.39275179098183,144.02173913043478,168.47826086956522
985,192148,470.85967130214897,499.8525073746313,191.72705314009661,215.41062801932367
986,192148,298.6327034999601,317.76688192617405,86.36897767332549,95.7370413892153
690,192150,166.89756112833038,431.8391722237876,44.03004403004403,112.01761201761202
691,192150,58.88591465514543,437.31802385648547,153.8893205559872,187.99102132435465
692,192150,60.84264738110892,431.8391722237876,188.6385219718553,260.29526029526033
693,192150,53.798409567640334,373.13719044488283,259.21609254942587,295.69196235862904
763,192153,87.20351258374072,291.3498098859315,35.852713178294564,48.93410852713178
764,192153,96.3112589776088,337.2544359949303,49.98889696382429,68.359375
765,192153,108.19338825517535,219.75337980566124,171.16339631782947,183.1748627260982
766,192153,110.50380228136883,376.53147444021977,194.65641149870797,232.81048126614985
377,192160,211.12868770449685,392.9788269651983,189.12284610814024,203.97727272727272
378,192160,171.91936399772857,217.88891592980184,203.23455139631616,216.60353535353536
379,192160,334.8408642275764,424.0758768016008,229.22979797979798,243.71286393345218
380,192160,335.68650732194163,425.16734637688637,243.64635661427104,274.6043320909631
381,192160,66.81379381549738,430.75989881782044,277.44017717279746,308.63447307297577
1632,192162,50.137362637362635,460.560273060273,17.439293598233995,76.15894039735099
1633,192162,314.62331994246887,456.9012547735952,74.13930768869477,92.71523178807948
1634,192162,39.67663542131628,449.7718593463274,89.42745761119723,295.07773237518205
1635,192162,210.59369923006287,317.43130606766965,300.62211519165163,316.3087831962004
1200,192168,342.77597402597394,403.20165945165945,139.83114729383382,160.69788797061526
1201,192168,37.490981240981235,126.32575757575755,182.0443238353686,210.34633992571574
1202,192168,30.275974025974012,126.32575757575755,43.17256691747872,82.98726751915355
1203,192168,339.1684704184704,355.4022366522366,42.45302413552074,52.046927894960454
671,192170,158.12933154482454,373.30930024592004,16.55266757865937,42.772457820337436
672,192170,54.73116476637607,447.36474401967365,166.2714698282414,266.5906672746618
976,192172,158.83495416946124,374.01492287055675,17.31266149870801,44.292445660434716
977,192172,56.1354236530293,449.4676391683434,165.89147286821708,265.83067335461317
945,192173,117.03684573002754,365.2576905417814,25.61633281972265,49.21032357473035
946,192173,215.32082185491282,260.51710284664824,11.759544598527649,19.624208183530218
287,192183,429.4225291467939,472.89430975092745,233.21105038556564,250.4616805170822
718,192185,393.49899312283895,420.09574831870515,67.61159986966439,84.17508417508418
719,192185,52.01565409020099,75.28781488658382,89.87726729662214,105.35462148365374
720,192185,71.48827843003153,393.49899312283895,268.81720430107526,323.6667752796786
721,192185,184.04954595539343,198.29780766746458,246.8230694037146,256.8697729988053
1193,192187,48.1037691949744,244.31906313013803,41.84297132110954,82.27550540667606
1194,192187,62.83930510314874,320.3234062354583,109.30888575458391,132.81617301363423
1195,192187,54.69598262757871,347.46781448735845,132.81617301363423,175.83450869769626
1196,192187,217.1746548782379,390.51109042965714,175.59943582510576,210.6252938410907
1197,192187,66.71707771056305,288.1378935939196,206.15890926187114,242.1250587682181
1198,192187,271.8512486427796,348.2433690088413,183.82698636577337,256.93464974141983
1199,192187,62.83930510314874,290.85233441910964,232.9572167371885,261.16596144804885
662,192189,364.2871496031347,406.15057436618775,157.65765765765767,174.4948832327473
663,192189,420.8027730332563,451.363073110285,157.65765765765767,171.43356949182188
875,192190,355.2642688280985,379.3270854441066,48.94937917860554,59.933142311365806
876,192190,202.4442755825734,218.90830800405266,128.70105062082138,139.44603629417384
877,192190,204.55504896994253,218.90830800405266,219.19770773638967,229.46513849092645
878,192190,349.354103343465,427.03056399864903,228.27125119388728,253.34288443170962
879,192190,356.9528875379939,403.38990206011476,211.07927411652338,221.34670487106018
880,192190,355.2642688280985,428.71918270854434,175.2626552053486,210.84049665711555
881,192190,351.4648767308341,429.56349206349194,83.33333333333333,175.02387774594078
882,192190,203.2885849375211,214.26460655184053,84.76599808978033,95.27220630372493
292,192195,95.3198088265202,144.89271913768565,217.04920492049203,243.30183018301832
293,192195,424.31687440076695,483.8406839245765,171.38142385667135,189.53323903818952
294,192195,429.1107382550335,480.2452860338766,198.49127769919846,221.1221122112211
295,192195,481.044263342921,499.8601789709172,108.43941537010843,125.16501650165016
17,192198,60.38181038181036,193.3719433719434,228.00674861412386,277.6572668112798
18,192198,59.523809523809504,340.9480909480909,269.2214991564232,325.1385876114726
402,192199,188.20424461218684,449.39011049119364,20.435339308578747,77.57362355953904
403,192199,101.37020019691502,130.08697079094193,120.89415279556125,135.08536064874096
404,192199,303.0713269882945,454.17623892353134,91.0179257362356,237.78489116517287
761,192202,178.52754938096595,237.5956903884321,231.3263330354483,250.87503723562702
762,192202,283.66884037425575,443.74350250448924,236.53932082216264,278.24322311587724
423,192203,370.74623851358183,476.7747147329093,233.9699863574352,283.31059572532973
90,192205,370.821140374213,463.19204280098137,140.14844804318489,172.76203328834904
91,192205,373.1176862772145,469.67606961399633,211.09278419219936,268.5310141450492
1491,192207,358.96255371393494,462.80949457745044,34.71290082028337,101.26771066368386
1492,192207,367.147534274606,464.8557397176182,135.71961222967937,157.38255033557047
1493,192207,367.147534274606,451.5551463065275,173.56450410141687,195.22744220730797
1494,192207,367.6590955596481,461.27481072232456,223.4153616703952,251.0812826249068
409,192208,213.72901678657075,258.69304556354916,20.59727711901625,37.121212121212125
410,192208,149.28057553956836,355.3657074340528,119.74088713219149,147.0245937637242
411,192208,348.62110311750604,400.3297362110312,116.66666666666667,237.7140974967062
412,192208,81.08513189448442,360.6115107913669,261.9235836627141,284.211682037769
278,192212,330.84226358338026,402.7542771197593,60.68144127845621,84.42635308306951
163,192213,100.22095959595956,144.75108225108218,190.6090190609019,206.88052068805203
1204,192216,351.60160160160166,465.21521521521515,102.12975594967413,156.77580718508415
838,192217,24.843149160089094,86.28241824963138,133.21173430612558,160.9515123879009
839,192217,366.7346112701305,469.3743313961893,244.17084663322694,265.45067639458887
840,192217,127.74659905807445,172.87369336549665,104.81753983805967,113.66017179970669
841,192217,129.38758430561708,181.48886591509543,186.9893148962917,193.6752073550979
842,192217,211.43684668274832,274.2045324012538,208.12536202413085,216.53664608520972
843,192217,228.6671917819459,275.8455176487963,219.12473348861857,228.61438730111783
844,192217,303.742266857021,320.9726119562185,220.418777190323,227.10466964912928
845,192217,336.9722181197591,374.71487881323947,220.85012509089117,228.83006125140187
846,192217,164.25852081589787,199.53970363806425,219.55608138918672,229.69275705253816
847,192217,87.13221418139452,122.41339700356092,230.55545285367447,239.61375876560555
848,192217,90.82443098836542,108.46502239944861,255.78930503691106,263.5535672471377
849,192217,138.4130031671015,200.77044257372123,255.35795713634292,263.5535672471377
850,192217,204.8729056925778,270.51231559428277,254.27958738492256,263.76924119742176
851,192217,295.9475869311935,327.12630663450335,256.2206529374792,263.98491514770586
852,192217,281.9992123270812,324.25458245130375,230.55545285367447,239.39808481532148
656,192218,152.04942736588305,277.62708458910987,119.60651289009498,141.84381124679632
657,192218,172.8594391343035,479.26892275897706,194.61028192371478,244.73842906678726
658,192218,111.14699044174637,286.95571055426393,268.8602442333786,295.6203829338158
659,192218,150.61425414047474,192.9518642900198,28.395899291421685,44.6027438564752
592,192223,87.34023912595342,170.44166151309008,98.4084486092518,122.20734791015916
333,192224,355.63203691165774,388.8575440708142,20.052800734618913,34.20951943679217
74,192225,327.44039586144845,413.81016644174537,84.94105037513398,115.4876741693462
75,192225,328.78992352676556,408.4120557804768,122.18649517684888,139.06752411575562
76,192225,331.48897885739984,410.21142600089973,146.83815648445875,164.52304394426582
77,192225,330.5892937471885,407.51237067026545,170.68595927116826,191.31832797427654
1679,192230,346.05179483805887,381.68541543319515,99.09703091521273,171.11349182056253
51,192233,394.27747419550695,423.37077514673143,85.1845587129755,108.5363103292738
620,192234,262.1406371406372,430.7220557220558,275.2881512217612,321.77654833256497
1147,192236,131.36502434596025,297.7978597562653,277.0050996754752,304.04883325606556
1148,192236,206.32857417952738,418.1521828835521,40.56560037088549,66.83665584917324
871,192240,124.7314977543449,406.0486233157586,121.32842621801612,149.69768664563617
872,192240,100.93243507127518,287.05330990041006,167.33263231685945,201.83578689099195
443,192242,163.4881149806523,203.84190160309564,54.957127545551984,106.72561629153269
444,192242,172.8855721393035,207.71144278606965,138.2368703108253,163.7459807073955
505,192297,304.8014855424883,396.54257670881606,18.48162180994687,31.43781029527045
506,192297,409.4379108085007,474.2830194240576,134.8967859942514,156.99851929274453
910,192299,222.04236649336093,368.9334931096465,13.393616418164294,29.267532173025682
911,192299,45.19318115928024,438.9966949496512,280.52185498044105,308.3012075514485
288,192300,221.55917199791259,371.349465586888,16.369975622200805,30.25965190770452
289,192300,41.327625195693784,441.895861922341,278.53761551108335,307.30908781676965
1614,192318,442.36369990680333,470.03145386766073,118.69853998959321,128.98289002479262
1615,192318,448.1884902143523,469.546054675365,175.47672247558995,184.68978604878944
1616,192318,441.8783007145076,464.69206275240754,219.82798200238744,229.25530286798693
593,192366,54.806980263369745,92.63820470717026,237.04543736296966,248.7638920390111
594,192366,244.76802215138932,353.4321774686887,230.61918802449534,248.38587737204205
773,192368,79.65731512243143,462.63996554694234,111.84618794326241,145.82963947990544
202,192383,81.35163638837852,408.7994148465673,105.94115592806006,283.9357429718875
486,192385,63.95864106351549,158.91538299219246,137.13033953997808,150.71193866374585
702,192392,122.7947417926541,176.32506672172647,21.778614913726415,31.785005549762875
241,192394,122.1871602705329,177.98697362977785,21.96848949885045,31.101457043316362
1396,192397,52.01883194747499,183.2330797507421,39.998317336343426,162.2017653946197
1397,192397,69.96593696776512,172.70191721745647,224.50526362719367,253.76311727105033
1398,192397,70.35656807137612,187.54589915467426,254.15322198630176,284.5813897759127
1399,192397,188.71779246550724,433.25286332598944,274.6337195370014,287.11707042504696
1213,192797,332.04633204633205,441.97769197769196,242.74982529699514,272.7113906359189
1214,192797,336.3363363363364,455.3839553839554,282.80048916841366,317.65373864430467
596,193170,342.1103395061729,416.8595679012345,100.53812338941947,112.47536759132943
597,193171,61.16096693346268,141.5029509257013,128.1840140535793,142.7316644707949
598,193171,279.44862155388466,304.71339639421126,159.4751866490997,176.21870882740447
599,193171,437.10081655752265,454.7861589457513,55.99472990777338,65.87615283267458
600,193171,440.6378850351684,461.8602959010428,121.32191480017566,131.20333772507684
601,193171,439.62729404155544,455.79674993936453,136.96750109793587,147.1234079929732
602,193171,301.68162341337205,452.2596814617188,282.7184892402284,309.34343434343435
1154,193173,108.75316310098918,145.17675024921402,125.55187637969094,146.52317880794703
1594,193179,21.234199564722328,122.12637465588561,91.27750634397606,165.13275006628035
1535,193180,148.73740423190972,187.31299225804716,44.462273927723736,55.77285238302187
1536,193180,152.42724308658373,188.654751841565,100.62514625748003,114.47085436655189
1537,193180,313.4383931087227,378.8491728052167,138.45708109071867,149.962669519384
1538,193180,156.11708194125774,176.24347569402514,186.03951459231772,197.74011299435028
1456,193181,97.1554752142028,418.64335787663686,8.607142428713667,26.24128789241972
168,193183,175.42539608088387,199.52900250156347,47.930672382622625,57.59258657832916
169,193183,196.59748280175108,320.37275901605165,33.153627142130276,45.657280807162266
170,193183,322.32710548259325,337.96187721492595,53.045803427408444,58.160934472194256
171,193183,324.93290077131536,391.05495622263913,95.29299687138017,107.22830264254705
172,193183,174.12249843652282,205.06631749009796,101.9237222998062,111.39618719755772
173,193183,171.51670314780068,208.97501042318115,184.90251480410944,196.83782057527634
174,193183,174.7739472587033,205.71776631227848,243.6317971701688,259.35608890043625
175,193183,50.34722222222222,419.7187043985824,265.4184664349973,292.8886146384766
824,193187,289.92583643746434,472.817879794624,264.14288329705647,290.0113237996433
825,193187,363.0685240232364,435.6822288278836,51.79933498996988,58.806672084103745
826,193187,302.11186881933514,333.44018962134015,78.17989816788557,85.73683032822602
827,193187,334.65446562141784,364.76851042334505,79.69128459995368,85.87422909477763
828,193187,365.2542208233762,383.46836082454195,78.5920944675405,84.7750389623645
829,193187,384.6826368246197,400.46822482562993,79.27908830029874,85.87422909477763
830,193187,401.9253560257232,422.0823376270132,78.45469570098886,84.7750389623645
646,193188,301.4998125234345,355.8680164979377,85.60901603814476,100.34677069787602
647,193188,298.12523434570676,352.1184851893513,121.80320762895533,135.02384048547896
648,193188,154.5181852268466,184.51443569553803,240.13870827915036,254.44299956653657
558,193189,233.22294561815673,250.12787058629743,15.223467670631186,26.204329596988103
559,193189,170.37130150583872,205.914989900391,161.2190182824221,176.44248595305325
560,193189,169.50438227670332,182.07471109916688,101.32340777502068,115.79818031430935
